Price;Close;High;Low;Open;Volume;
Ticker;^FCHI;^FCHI;^FCHI;^FCHI;^FCHI;
Date;;;;;;
22/08/2025;183.1199951171875;184.05999755859375;182.47999572753906;182.5399932861328;447873;
25/08/2025;180.67999267578125;182.89999389648438;180.67999267578125;182.89999389648438;387784;
26/08/2025;176.66000366210938;179.5;175.67999267578125;178.6999969482422;1514544;
27/08/2025;178.05999755859375;178.66000366210938;176.47999572753906;176.5;329740;
28/08/2025;177.39999389648438;179.1999969482422;176.5399932861328;179.13999938964844;392884;
29/08/2025;176.22000122070312;177.60000610351562;176.0;177.27999877929688;476997;
01/09/2025;176.3000030517578;176.86000061035156;175.44000244140625;176.5399932861328;239231;
02/09/2025;174.89999389648438;176.0;174.74000549316406;175.5;585155;
03/09/2025;175.74000549316406;176.6199951171875;174.60000610351562;175.02000427246094;447242;
04/09/2025;176.1999969482422;177.36000061035156;175.4199981689453;175.6999969482422;346948;
05/09/2025;175.3800048828125;177.10000610351562;174.74000549316406;177.0;470380;
08/09/2025;176.9199981689453;177.17999267578125;174.9600067138672;175.77999877929688;294054;
09/09/2025;176.97999572753906;178.5800018310547;176.83999633789062;177.8000030517578;356820;
10/09/2025;174.47999572753906;177.4199981689453;173.8000030517578;177.22000122070312;586751;
11/09/2025;177.22000122070312;177.22000122070312;174.4199981689453;174.4199981689453;395674;
12/09/2025;177.24000549316406;177.47999572753906;175.83999633789062;177.4199981689453;511463;
15/09/2025;177.16000366210938;179.16000366210938;176.75999450683594;177.82000732421875;400115;
16/09/2025;174.47999572753906;176.75999450683594;174.47999572753906;176.67999267578125;513975;
17/09/2025;174.16000366210938;174.8800048828125;173.75999450683594;174.77999877929688;441278;
18/09/2025;174.6199951171875;175.89999389648438;174.0800018310547;174.63999938964844;532586;
19/09/2025;175.67999267578125;177.0399932861328;174.6999969482422;174.77999877929688;1598098;
22/09/2025;174.60000610351562;175.52000427246094;174.05999755859375;175.0;386984;
23/09/2025;175.33999633789062;176.5800018310547;174.9199981689453;175.1999969482422;483604;
24/09/2025;173.32000732421875;175.0399932861328;173.22000122070312;174.94000244140625;532566;
25/09/2025;174.0;174.0;172.22000122070312;173.0;484556;
26/09/2025;175.4600067138672;175.94000244140625;174.4600067138672;174.60000610351562;466389;
29/09/2025;176.4199981689453;176.74000549316406;175.25999450683594;176.3000030517578;421507;
30/09/2025;176.86000061035156;176.86000061035156;174.77999877929688;175.66000366210938;576251;
01/10/2025;175.9199981689453;176.97999572753906;175.4600067138672;176.52000427246094;538577;
02/10/2025;176.5800018310547;177.5800018310547;175.5800018310547;176.3000030517578;638641;
03/10/2025;171.67999267578125;176.72000122070312;171.66000366210938;176.5399932861328;870705;
06/10/2025;170.05999755859375;172.33999633789062;169.3000030517578;171.86000061035156;984698;
07/10/2025;169.4600067138672;170.47999572753906;169.1199951171875;170.05999755859375;786361;
08/10/2025;169.8000030517578;170.60000610351562;168.75999450683594;169.0;795773;
09/10/2025;171.4600067138672;172.1199951171875;169.60000610351562;169.60000610351562;612317;
10/10/2025;169.60000610351562;172.83999633789062;168.89999389648438;171.86000061035156;653742;
13/10/2025;171.25999450683594;171.25999450683594;169.5399932861328;170.86000061035156;634230;
14/10/2025;171.4199981689453;172.0399932861328;169.5800018310547;169.86000061035156;534567;
15/10/2025;171.24000549316406;172.67999267578125;171.0399932861328;171.72000122070312;617341;
16/10/2025;174.0;174.0;170.4600067138672;171.02000427246094;580341;
17/10/2025;172.82000732421875;173.02000427246094;171.1999969482422;172.3800048828125;566625;
20/10/2025;173.24000549316406;173.44000244140625;171.75999450683594;172.3800048828125;532090;
21/10/2025;173.0399932861328;173.8800048828125;172.47999572753906;173.8800048828125;603324;
22/10/2025;172.39999389648438;172.9600067138672;170.83999633789062;172.83999633789062;658073;
23/10/2025;172.8800048828125;173.94000244140625;171.33999633789062;171.75999450683594;409130;
24/10/2025;172.5;173.6999969482422;171.4600067138672;173.63999938964844;412586;
27/10/2025;172.36000061035156;172.74000549316406;171.10000610351562;171.94000244140625;510025;
28/10/2025;173.86000061035156;175.74000549316406;172.32000732421875;173.0;798835;
29/10/2025;169.6199951171875;174.24000549316406;169.6199951171875;174.22000122070312;569085;
30/10/2025;170.5399932861328;170.8000030517578;169.10000610351562;169.24000549316406;461456;
31/10/2025;167.9199981689453;171.1199951171875;167.0;171.0;883351;
03/11/2025;167.75999450683594;168.94000244140625;167.02000427246094;167.52000427246094;590541;
04/11/2025;168.89999389648438;168.9600067138672;166.05999755859375;167.1999969482422;538275;
05/11/2025;168.89999389648438;169.86000061035156;167.97999572753906;168.39999389648438;529487;
06/11/2025;168.1999969482422;169.10000610351562;167.75999450683594;168.55999755859375;560147;
07/11/2025;169.32000732421875;169.32000732421875;166.5399932861328;168.25999450683594;522013;
10/11/2025;169.74000549316406;170.3000030517578;168.9600067138672;170.0;511988;
11/11/2025;171.60000610351562;172.60000610351562;169.0800018310547;170.39999389648438;355476;
12/11/2025;172.3000030517578;173.5;171.16000366210938;172.1199951171875;510176;
13/11/2025;173.1999969482422;174.27999877929688;172.82000732421875;173.0;554863;
14/11/2025;171.0800018310547;173.33999633789062;170.47999572753906;172.6199951171875;552967;
17/11/2025;169.60000610351562;170.82000732421875;169.47999572753906;170.66000366210938;485281;
18/11/2025;165.94000244140625;168.5399932861328;165.75999450683594;168.5399932861328;710739;
19/11/2025;165.5;166.27999877929688;165.1199951171875;165.8800048828125;667328;
20/11/2025;165.6999969482422;166.67999267578125;165.1199951171875;166.6199951171875;504373;
21/11/2025;165.94000244140625;166.9600067138672;165.22000122070312;165.66000366210938;665601;
24/11/2025;164.4199981689453;166.9199981689453;161.82000732421875;165.94000244140625;2237537;
25/11/2025;164.4199981689453;165.4199981689453;162.86000061035156;163.8000030517578;672298;
26/11/2025;165.0;165.24000549316406;163.5;164.9600067138672;496830;
27/11/2025;164.5399932861328;165.5800018310547;164.32000732421875;165.1199951171875;298488;
28/11/2025;165.1199951171875;165.24000549316406;163.94000244140625;165.0;469460;
01/12/2025;165.9199981689453;166.3800048828125;164.6199951171875;164.8800048828125;462649;
02/12/2025;164.27999877929688;165.82000732421875;164.27999877929688;165.39999389648438;344993;
03/12/2025;163.75999450683594;164.39999389648438;163.36000061035156;164.0;506414;
04/12/2025;163.1999969482422;164.3800048828125;163.1999969482422;164.0;640623;
05/12/2025;163.05999755859375;163.82000732421875;162.32000732421875;163.3000030517578;594244;
08/12/2025;161.52000427246094;162.97999572753906;161.17999267578125;162.97999572753906;563576;
09/12/2025;158.52000427246094;161.13999938964844;158.52000427246094;160.6199951171875;1682593;
10/12/2025;x;158.94000244140625;157.33999633789062;158.36000061035156;954818;
11/12/2025;x;159.25999450683594;157.44000244140625;159.1999969482422;889927;
12/12/2025;x;159.67999267578125;158.13999938964844;159.0800018310547;938455;
